step,split,train_loss,train_perplexity,train_accuracy,val_loss,val_perplexity,val_accuracy,total_loss,density_loss,lambda_density,target_density,mean_soft_gate,mean_hard_gate,layers_per_token,compute_fraction,skip_fraction,routing_entropy,learning_rate,gradient_norm,router_gradient_norm,transformer_gradient_norm,tokens_processed,seconds_per_step,tokens_per_second,validation_time_sec,layer_0_density,layer_1_density,layer_2_density,layer_3_density,layer_4_density,layer_5_density,layer_6_density,layer_7_density,layer_0_soft_probability,layer_1_soft_probability,layer_2_soft_probability,layer_3_soft_probability,layer_4_soft_probability,layer_5_soft_probability,layer_6_soft_probability,layer_7_soft_probability
1300,train,1.7490729093551636,5.749270109968042,0.47265625,,,,1.7490729093551636,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002619169281700499,0.8927451968193054,0.0,0.8927451968193054,5328896,0.28451291564852,14396.534479510568,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1320,train,1.6402583122253418,5.156501327548084,0.51171875,,,,1.6402583122253418,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00026070391319091236,0.7621483206748962,0.0,0.7621483206748962,5410816,0.2405687076970935,17026.32083453424,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1340,train,1.7133119106292725,5.54730326031758,0.48779296875,,,,1.7133119106292725,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00025947516232138784,0.8348110914230347,0.0,0.8348110914230347,5492736,0.26109841698780656,15687.571174325754,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1360,train,1.716617465019226,5.565670513214413,0.489990234375,,,,1.716617465019226,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00025823087759594256,0.8511376976966858,0.0,0.8511376976966858,5574656,0.5346295409835875,7661.379864016422,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1380,train,1.6882765293121338,5.410148433250985,0.494140625,,,,1.6882765293121338,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002569712636031599,0.8116993308067322,0.0,0.8116993308067322,5656576,0.3403469165787101,12034.779222254954,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1400,train,1.7421941757202148,5.709858119981331,0.46533203125,,,,1.7421941757202148,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002556965274521024,0.8067197799682617,0.0,0.8067197799682617,5738496,0.24677304225042462,16598.247371945068,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1420,train,1.7261844873428345,5.619172928581516,0.471923828125,,,,1.7261844873428345,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002544068787382575,0.8135233521461487,0.0,0.8135233521461487,5820416,0.3098962092772126,13217.328503479659,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1440,train,1.6415495872497559,5.163164089729118,0.5068359375,,,,1.6415495872497559,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00025310252950907575,0.7813679575920105,0.0,0.7813679575920105,5902336,0.31415800005197525,13038.025450003965,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1460,train,1.712652325630188,5.543645548720161,0.472412109375,,,,1.712652325630188,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002517836942291053,0.8753426671028137,0.0,0.8753426671028137,5984256,0.31303341733291745,13084.864979906666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1480,train,1.7117209434509277,5.538484699782387,0.486572265625,,,,1.7117209434509277,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.000250450589744729,0.7865660190582275,0.0,0.7865660190582275,6066176,0.29328654194250703,13965.864143888808,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1499,validation,,,,1.7701790308952332,5.871904519607764,0.4739453125,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,5.170847165863961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1500,train,1.659545660018921,5.2569218720012865,0.493896484375,,,,1.659545660018921,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00024910343524851006,0.8381339907646179,0.0,0.8381339907646179,6148096,0.25658570881932974,15963.476761225722,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1520,train,1.70265793800354,5.4885161573900945,0.487060546875,,,,1.70265793800354,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002477424522431518,0.8965722322463989,0.0,0.8965722322463989,6230016,0.6044170409440994,6776.777824798003,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1540,train,1.5963914394378662,4.935191316644518,0.509033203125,,,,1.5963914394378662,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00024636786450507755,0.7935206294059753,0.0,0.7935206294059753,6311936,0.31675845803692937,12930.988568969693,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1560,train,1.6971042156219482,5.458118949322952,0.48974609375,,,,1.6971042156219482,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002449798980476366,0.9118071794509888,0.0,0.9118071794509888,6393856,0.3961677080951631,10339.055698643928,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1580,train,1.635195255279541,5.130459648567958,0.501220703125,,,,1.635195255279541,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00024357878108394293,0.7839314937591553,0.0,0.7839314937591553,6475776,0.32654020795598626,12543.63138199536,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1600,train,1.6048946380615234,4.97733515343146,0.51318359375,,,,1.6048946380615234,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00024216474398935134,0.8562303185462952,0.0,0.8562303185462952,6557696,0.3453374169766903,11860.863603657734,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1620,train,1.6187512874603271,5.046784397281108,0.513916015625,,,,1.6187512874603271,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00024073801926357869,0.8457556366920471,0.0,0.8457556366920471,6639616,1.0649308753199875,3846.259034201863,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1640,train,1.696396827697754,5.454259307182451,0.48779296875,,,,1.696396827697754,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00023929884149247573,0.8418784141540527,0.0,0.8418784141540527,6721536,1.598905541934073,2561.7523315638673,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1660,train,1.5728204250335693,4.820224120610935,0.52099609375,,,,1.5728204250335693,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00023784744730945588,0.7652498483657837,0.0,0.7652498483657837,6803456,0.3033513752743602,13502.493589473439,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1680,train,1.6058509349822998,4.9820972403339665,0.5107421875,,,,1.6058509349822998,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002363840753565873,0.7943003177642822,0.0,0.7943003177642822,6885376,0.3070412091910839,13340.228859803952,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1700,train,1.6003739833831787,4.954885122635768,0.515625,,,,1.6003739833831787,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00023490896624535468,0.7628180980682373,0.0,0.7628180980682373,6967296,0.23608224978670478,17349.885489911452,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1720,train,1.6576863527297974,5.247156719868788,0.5,,,,1.6576863527297974,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00023342236251709726,0.7964081168174744,0.0,0.7964081168174744,7049216,0.28709741681814194,14266.934357666329,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1740,train,1.5886293649673462,4.897032282340778,0.516845703125,,,,1.5886293649673462,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00023192450860312982,0.7945652008056641,0.0,0.7945652008056641,7131136,0.25967516703531146,15773.552961431282,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1749,validation,,,,1.7138438057899474,5.550254628916296,0.4906201171875,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,4.307944375090301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1760,train,1.5925021171569824,4.916034045645793,0.51318359375,,,,1.5925021171569824,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00023041565078455215,0.7652539610862732,0.0,0.7652539610862732,7213056,0.33691149996593595,12157.495367222946,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1780,train,1.5725325345993042,4.818836623928692,0.516845703125,,,,1.5725325345993042,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002288960371517553,0.8321421146392822,0.0,0.8321421146392822,7294976,0.2966828332282603,13805.98922907225,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1800,train,1.5720388889312744,4.816458413149365,0.518798828125,,,,1.5720388889312744,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00022736591756362958,0.7746168971061707,0.0,0.7746168971061707,7376896,0.44312774995341897,9243.384104088644,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1820,train,1.6116863489151,5.0112548305492615,0.500732421875,,,,1.6116863489151,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00022582554360648242,0.8921321034431458,0.0,0.8921321034431458,7458816,0.30509366607293487,13425.38523569618,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1840,train,1.563244342803955,4.7742855648124785,0.52978515625,,,,1.563244342803955,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00022427516855267162,0.810450553894043,0.0,0.810450553894043,7540736,0.29386837501078844,13938.212983447533,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1860,train,1.594469428062439,4.92571493257026,0.515625,,,,1.594469428062439,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00022271504731896164,0.8022348880767822,0.0,0.8022348880767822,7622656,0.29405495896935463,13929.368898780825,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1880,train,1.5967602729797363,4.937011916466144,0.514404296875,,,,1.5967602729797363,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00022114543642460973,0.8702744245529175,0.0,0.8702744245529175,7704576,0.2963129160925746,13823.224630276733,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1900,train,1.5758987665176392,4.8350852786079175,0.52490234375,,,,1.5758987665176392,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00021956659394918823,0.7954601645469666,0.0,0.7954601645469666,7786496,0.5520944171585143,7419.020864367805,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1920,train,1.5618700981140137,4.767729034397186,0.519287109375,,,,1.5618700981140137,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00021797877949015037,0.8011103868484497,0.0,0.8011103868484497,7868416,0.2632499588653445,15559.356657279299,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1940,train,1.5085026025772095,4.519957551672797,0.536376953125,,,,1.5085026025772095,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00021638225412014663,0.8725124001502991,0.0,0.8725124001502991,7950336,0.2732384158298373,14990.571466901038,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960,train,1.5783582925796509,4.846991933224161,0.518798828125,,,,1.5783582925796509,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00021477728034409866,0.8018910884857178,0.0,0.8018910884857178,8032256,0.32413300033658743,12636.787972056582,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980,train,1.5080863237380981,4.518076380563382,0.53662109375,,,,1.5080863237380981,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00021316412205603713,0.8408593535423279,0.0,0.8408593535423279,8114176,2.915113791823387,1405.0909475605667,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1999,validation,,,,1.6839387178421021,5.386731056125823,0.5001953125,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,4.673830416984856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2000,train,1.4704840183258057,4.351340760112249,0.553955078125,,,,1.4704840183258057,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00021154304449571196,0.8239098191261292,0.0,0.8239098191261292,8196096,0.2272989172488451,18020.32341190491,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020,train,1.568087100982666,4.797462349765682,0.524169921875,,,,1.568087100982666,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002099143142049807,0.8109696507453918,0.0,0.8109696507453918,8278016,0.28882237523794174,14181.726732998353,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2040,train,1.574272871017456,4.827230322609639,0.520263671875,,,,1.574272871017456,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00020827819898398313,0.9012287855148315,0.0,0.9012287855148315,8359936,0.2998241251334548,13661.342289173122,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2060,train,1.5531586408615112,4.726375552790362,0.531982421875,,,,1.5531586408615112,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002066349678471086,0.7710165977478027,0.0,0.7710165977478027,8441856,0.24690370820462704,16589.46327612604,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2080,train,1.5042879581451416,4.500947625923108,0.537353515625,,,,1.5042879581451416,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00020498489097876447,0.7992820739746094,0.0,0.7992820739746094,8523776,0.4137116246856749,9900.616167389573,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2100,train,1.521967887878418,4.581231680651377,0.528076171875,,,,1.521967887878418,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00020332823968895105,0.8091928958892822,0.0,0.8091928958892822,8605696,0.2507130829617381,16337.400312791415,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2120,train,1.50908625125885,4.52259638894094,0.55224609375,,,,1.50908625125885,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00020166528636865257,0.8210270404815674,0.0,0.8210270404815674,8687616,0.29719916731119156,13782.003620861955,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2140,train,1.4855904579162598,4.41757303382605,0.547607421875,,,,1.4855904579162598,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001999963044450498,0.7947824597358704,0.0,0.7947824597358704,8769536,0.24279333278536797,16870.31498357045,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2160,train,1.5142710208892822,4.546105902389817,0.533447265625,,,,1.5142710208892822,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00019832156833656225,0.7449928522109985,0.0,0.7449928522109985,8851456,0.24264962458983064,16880.30635499142,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2180,train,1.5216617584228516,4.579829445334874,0.5400390625,,,,1.5216617584228516,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00019664135340772784,0.829454779624939,0.0,0.829454779624939,8933376,0.2530574160628021,16186.05004242785,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2200,train,1.5069479942321777,4.512936247047254,0.545654296875,,,,1.5069479942321777,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00019495593592392662,0.8453459143638611,0.0,0.8453459143638611,9015296,0.3738328330218792,10956.769010602862,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2220,train,1.4674932956695557,4.338346547444505,0.5419921875,,,,1.4674932956695557,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00019326559300595635,0.8858866095542908,0.0,0.8858866095542908,9097216,0.3497936250641942,11709.761718065334,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2240,train,1.4734247922897339,4.364155903712481,0.543212890625,,,,1.4734247922897339,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00019157060258446796,0.8169270753860474,0.0,0.8169270753860474,9179136,0.27773229172453284,14748.014984381412,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2249,validation,,,,1.643463203907013,5.17305386613784,0.5101318359375,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.6214380832388997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2260,train,1.4605638980865479,4.308388335419464,0.555419921875,,,,1.4605638980865479,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001898712433542669,0.7929266095161438,0.0,0.7929266095161438,9261056,0.25537683302536607,16039.042976122868,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2280,train,1.4879610538482666,4.428057737076724,0.542236328125,,,,1.4879610538482666,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00018816779472848982,0.8065593838691711,0.0,0.8065593838691711,9342976,0.26362020801752806,15537.50386134153,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2300,train,1.495279312133789,4.46058227362005,0.5439453125,,,,1.495279312133789,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00018646053679266265,0.8286601305007935,0.0,0.8286601305007935,9424896,0.24702970776706934,16581.00168204151,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2320,train,1.500643253326416,4.484572859144457,0.536865234375,,,,1.500643253326416,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001847497502586481,0.8316932916641235,0.0,0.8316932916641235,9506816,0.24069900019094348,17017.10433674712,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2340,train,1.5697258710861206,4.805330733111699,0.51953125,,,,1.5697258710861206,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00018303571641849022,0.7633566856384277,0.0,0.7633566856384277,9588736,0.23930683312937617,17116.101309926176,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2360,train,1.497032642364502,4.468410007663024,0.5380859375,,,,1.497032642364502,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00018131871709816394,0.8212358355522156,0.0,0.8212358355522156,9670656,0.23965916689485312,17090.938156340413,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2380,train,1.5075360536575317,4.515590902214346,0.53857421875,,,,1.5075360536575317,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00017959903461123612,0.8306791186332703,0.0,0.8306791186332703,9752576,0.24332808423787355,16833.239832668954,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2400,train,1.5149749517440796,4.549307173208146,0.53466796875,,,,1.5149749517440796,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00017787695171244696,0.792291522026062,0.0,0.792291522026062,9834496,0.30756512470543385,13317.504720091025,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2420,train,1.5164170265197754,4.555872346927498,0.532958984375,,,,1.5164170265197754,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001761527515512188,0.8640060424804688,0.0,0.8640060424804688,9916416,0.24620399996638298,16636.610292924863,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2440,train,1.5120468139648438,4.536005658842216,0.5341796875,,,,1.5120468139648438,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00017442671762509987,0.7984513640403748,0.0,0.7984513640403748,9998336,0.23770366702228785,17231.53896324177,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2460,train,1.564683437347412,4.781161159246313,0.528564453125,,,,1.564683437347412,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001726991337331508,0.8701331615447998,0.0,0.8701331615447998,10080256,0.2352410419844091,17411.927635788434,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2480,train,1.459208369255066,4.302552147267881,0.55078125,,,,1.459208369255066,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00017097028392928167,0.8649554252624512,0.0,0.8649554252624512,10162176,0.24495337484404445,16721.549570843097,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2499,validation,,,,1.6231707501411439,5.069137831283425,0.516728515625,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.553293749690056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2500,train,1.4259940385818481,4.161992968766447,0.553466796875,,,,1.4259940385818481,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001692404524755473,0.8383633494377136,0.0,0.8383633494377136,10244096,0.23676333390176296,17299.976024579457,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2520,train,1.493415355682373,4.452275686477399,0.53515625,,,,1.493415355682373,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001675099237954079,0.7930650115013123,0.0,0.7930650115013123,10326016,0.2315712496638298,17687.860673318177,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2540,train,1.495673418045044,4.4623405619148695,0.5361328125,,,,1.495673418045044,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00016577898242696335,0.8438693881034851,0.0,0.8438693881034851,10407936,0.5633150828070939,7271.241486361314,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2560,train,1.4578700065612793,4.296797623664728,0.552978515625,,,,1.4578700065612793,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00016404791297616904,0.7584726810455322,0.0,0.7584726810455322,10489856,0.23430495895445347,17481.490866764885,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2580,train,1.4434590339660645,4.235320626462266,0.552978515625,,,,1.4434590339660645,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00016231700007004,0.75930255651474,0.0,0.75930255651474,10571776,0.23506737453863025,17424.79154344269,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2600,train,1.4542217254638672,4.281150258463723,0.552001953125,,,,1.4542217254638672,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00016058652830985143,0.8238686919212341,0.0,0.8238686919212341,10653696,0.228814291767776,17900.979734941717,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
